SMILES,SPLIT
Cc1nn(Cc2nc(-c3ccc(C#N)cn3)no2)c(=O)c2ccccc12,train
COC(=O)CCCCNC(=O)N1CCOCC1C,train
Cc1nc(-c2ccccn2)sc1C(=O)Nc1ccc(F)c(F)c1F,train
COc1cccc(N2CCN(C(=O)C3CCC3)CC2)c1,train
Cc1[nH]c2ncnc(NC(=O)Cc3noc4ccccc34)c2c1C,train
O=C(c1ccsc1)N1CCN(c2nnc3ccc(Cl)cn23)CC1,train
Cc1cc(CCNC(=O)c2ccc(=O)n(C)n2)on1,train
Cc1ccc(NC(=O)c2cc3c(c4ccccc4n3C(C)C)n2C)cn1,train
COc1ccccc1CC(=O)NCc1nc(-c2ccc(F)cc2)n[nH]1,train
CCCN(CC(=O)NC)C(=O)c1ccc(C)c(O)c1,train
O=C(Cn1nc(C(F)(F)F)c(Cl)c1C1CC1)Nc1ncccn1,train
Cc1cccn2c(NC(=O)c3ccco3)c(-c3cccs3)nc12,train
CC(C)c1nnc(NC(=O)c2ccc(Cl)c3cccnc23)s1,train
Cc1ccn2c(NC(=O)c3cnc(C)cn3)c(-c3ccccc3)nc2c1,train
Cc1cc(C(F)(F)F)nn1CC(=O)NC1CCCC1,train
C=CCn1c(C2CC2)nnc1S(=O)(=O)Cc1cc(C)ccc1C,train
Cc1ccc2ncc(C(=O)NC3CCCc4occc43)n2c1,train
Cc1nc(-c2nnc(NC(=O)Cn3cnc4ccccc43)o2)cs1,train
CC(C)C(NCc1cnc(N2CCCC2)nc1)C(=O)N(C)C,train
CCOC(CC)C(=O)NC(C)c1cnn(-c2ccc(F)cc2)c1C,train
O=C(NC1CC1)c1cccc(-c2nc(-c3ccccc3)no2)c1,train
Cc1nc(C(=O)NCCCOCc2ccccc2)cs1,train
COCCCn1cnnc1SCc1nc2ccccc2[nH]1,train
Cc1ccc(F)c(NC(=O)COC(=O)c2ccccc2)c1,train
COc1ccc(OCc2cccc(C#N)c2)c(N)c1,train
Cc1ccc(-c2ncco2)cc1NC(=O)N1CCC2(CCOC2)C1,train
CC(C)CNS(=O)(=O)c1ccc2c(c1)C(C)(C)C(=O)N2C,train
COc1ccc(O)c(C(=O)c2cnc3nc(C(F)(F)F)nn3c2)c1,train
CCSc1nnc(NC(=O)C23CC4CC(CC(O)(C4)C2)C3)s1,train
CN(Cc1cscn1)S(=O)(=O)c1cccc(C#N)c1,train
CCC(CC)N(CCO)C(=O)Cc1ccc(Cl)cc1,train
CCN(Cc1cccc(F)c1)C(=O)CS(=O)(=O)c1ccc(C)cc1,train
COc1ccsc1C(=O)Nc1cc(F)c(F)c(F)c1,train
Cc1noc(CCCC(=O)NC(C)c2csc(C(C)C)n2)n1,train
Cc1csc(NC(=O)N2CCN(C(=O)c3ccoc3)CC2)n1,train
O=C(OC1C(=O)Nc2cc(Br)ccc21)C1CCC1,train
CCn1ncc2c1C(COC)N(C(=O)c1cccs1)CC2,train
CCOc1ccc(CNc2cnn(C)c2)cc1OC,train
CCOc1ccc(NC(=O)Nc2cnn(CC3CCCO3)c2)c(C)c1,train
Cc1noc2nc(C(C)C)cc(C(=O)C(C#N)c3ccc(F)cn3)c12,train
CCCNC(=O)C1(c2ccc(F)cc2F)CCOCC1,train
COc1ccc(CN(C)C(=O)CCn2[nH]c(=O)ccc2=O)cc1OC,train
NC(=O)C1CCCCN1C(=O)C1CCN(C(=O)c2ccoc2)CC1,train
Cc1ccc(OCCCC(=O)Nc2ncc(C)s2)cc1,train
COC(=O)C1CCN(C(=O)COC2CCCCC2C)c2ccccc21,train
CCC1COCCN1CCN1CCCc2ccccc21,train
CC(C)(C)C(=O)CSc1nnc(Cn2ccc(=O)[nH]c2=O)o1,train
Cc1ccc(-c2nc(C)c(C(=O)OCc3ccccn3)s2)o1,train
O=C(NCCCc1ccccc1)NCC(O)c1ccc2c(c1)CCO2,train
CCCCN(CC)C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,train
CC(=O)N1CC2CCC(C1)N(C(=O)c1ccc(F)c(C)c1)C2,train
CCCn1nnc2cc(C(=O)Nc3ccc(F)cc3)ccc21,train
Cc1cc(SCc2ccc(Cl)cc2)ncn1,train
O=C(Cn1cnc2cc3c(cc21)OCCCO3)NC1CCCCC1,train
CCC(C)NC(=O)c1cc(OC)c(OC)c(OC)c1,train
CNc1nc(SCC(=O)OC)nc(N2CCOCC2)n1,train
Cc1ccc2ncc(C(=O)NC3CCN(CC(F)(F)F)C3)n2c1,train
O=C(c1cncn1-c1ccccc1)N1CCN(C2CC2)CC1,train
CN(C)c1ncccc1C(=O)Nc1ccc2ccccc2n1,train
CC(C(=O)NCc1nc2ccccc2s1)c1ccsc1,train
CC(=O)Nc1ccc(F)c(C(=O)NC(c2ncccc2C)C(C)C)c1,train
COc1ccc(C(=O)N2CCc3sccc3C2)c(O)c1,train
Cn1cc(C(=O)NCc2cccc(Cl)c2)c2cccnc21,train
CCOC(=O)c1sc(C(N)c2ccccc2)nc1C,train
Cc1ccc(C(=O)c2nn3c(nc(=O)c4ccccc43)s2)cc1,train
Cc1ccoc1C(=O)Nc1[nH]nc(-c2ccncc2)c1C,train
COc1cccc(-c2nc(C)nc3c2CNCC3)c1,train
CCc1ccc(OCC(=O)NCc2n[nH]c(C)n2)cc1,train
COc1cccc(CNC(=O)COc2cccc3ccc(C)nc23)c1,train
CN(Cc1cnn(C)c1)S(=O)(=O)c1ccc(C(N)=O)cc1,train
O=C1CCCN1CCCNC(=O)C1(c2ccc(Cl)cc2)CCCC1,train
CCCn1nc(C(=O)N2CCCc3cccc(Cl)c32)ccc1=O,train
CCCCCOCC(=O)Nc1ccc(F)cc1N,train
CCS(=O)(=O)NCc1cccc(NC(C)=O)c1,train
COc1ccc(-c2nc3sc(C)c(C)n3c2CC#N)cc1,train
COc1ccccc1C(=O)Nc1ccc(N(C)C(C)=O)cc1,train
CN(CCOc1ccccc1)c1ncnc2[nH]ccc12,train
CC(C)(O)CSc1nnc(SCc2ccccc2)n1N,train
CC(C)Oc1ccc(CNC(=O)NC(C)c2ccccn2)cc1,train
N#CC(NC(=O)c1ccc2cc[nH]c2c1)c1cnn(-c2ccccc2)c1,train
Cn1nccc1C(=O)N1CCCC(c2ccn[nH]2)C1,train
COC(=O)N1CCC(NC(=O)CCn2ccc3ccccc32)CC1,train
CC(Cc1ccsc1)NC(=O)CN(C)c1ncnc2[nH]cnc12,train
Cc1cc(C(C)NC(=O)CCN2C(=O)CCc3ccccc32)c(C)o1,train
Cc1n[nH]c(C)c1CCC(=O)NCc1cnn(-c2ccccc2)c1,train
Cc1cc(F)ccc1CCNC(=O)NCc1cnn(C)c1,train
CCC1CCCCC1OC(=O)Cn1ccc(=O)n(C)c1=O,train
O=C(c1ccc[nH]1)N1CCN(c2ncnc3sccc23)CC1,train
COc1ccc2[nH]cc(CC(=O)NCC(=O)NC3CC3)c2c1,train
COCCN(Cc1cnc2ccc(C#N)cn12)CC(F)(F)F,train
COc1ccc(C(C#N)N2CCOCC2)cc1OC,train
COCCN1CCN(Cc2noc(Cc3ccccc3)n2)CC1=O,train
CCCC1CN(C(=O)c2ccc(F)cc2O)CCO1,train
Cn1cc(NC(=O)N2CCN(Cc3cscn3)CC2)ccc1=O,train
COc1cc2ncn(CC(=O)Nc3ccccc3C#N)c2cc1OC,train
CNC(=O)c1cccc(NCc2ccccc2OC(F)F)c1,train
CCc1nnc(COC(=O)c2cc(-c3ccc(C)cc3)n[nH]2)o1,train
CC(N(C)C(=O)c1cc(Br)c[nH]1)C(C)(C)C,train
Cc1ccccc1C(CC(=O)OC1CCCC(C)C1)NC(N)=O,train
CCn1nc(C(=O)Nc2nc3c(s2)Cc2ccccc2-3)cc1C,train
CCNC(=O)N1CCC2(C1)C(=O)N(C)c1ccc(OC)cc12,train
CC(=O)NCC(=O)NCC(=O)N(C)Cc1cccs1,train
CCSc1ccccc1NC(=O)N(CC)CCn1cccn1,train
N#Cc1cccc(C(=O)NCc2ccccc2C(F)(F)F)c1,train
O=C(CCC(=O)c1ccc(F)cc1F)Nc1ccc(F)cc1F,train
CCN(CC)C(=O)CN(C)c1nc(C)cc(C)n1,train
Cc1cc(=O)[nH]c(C2(C)CCCN2C(=O)Cc2ccc(F)cc2)n1,train
O=C(NC1CCc2c(ccc(=O)n2CC2CC2)C1)N1CCOCC1,train
O=C(CNC(=O)c1c(F)cccc1Cl)c1ccc(F)cc1,train
O=S(=O)(c1ccc(Br)cc1)N1CCC1,train
Cn1nnnc1-c1cccc(C(=O)N2CCCCC2)c1,train
O=C(NCCC(=O)N1CCCC1)c1ccc2ccccc2n1,train
CCCC(=O)N1CCC(C(=O)N2CCOc3ccc(F)cc32)CC1,train
O=C1NCC(=O)N(CCOc2ccccc2Cl)c2ccccc21,train
CC1CC(=O)c2cc(C(=O)NCCc3cccs3)c(=O)[nH]c2C1,train
Cc1cc(CN(C)C(=O)c2cc3ccccc3[nH]2)no1,train
NC(=O)C1CCN(C(=O)Nc2cccc3ccccc23)CC1,train
C#CCN1CCN(C(=O)c2ccc(N)c(C)c2)CC1,train
CCOCCNC(=O)NC(C)(C)c1nc(C)c(C)s1,train
Cc1cnc(NC(=O)c2cccc(-c3ccoc3)c2)s1,train
COc1cccc(NC(=O)NCc2ccc(OC)cc2OC)c1,train
CCC(C)NC(=O)NCCc1nc(N)nc(N(C)C)n1,train
COc1ccc(-c2ncccc2C(N)=O)c2ccccc12,train
CCN(CCC(=O)OC)C(=O)c1ccn(-c2ccccc2)n1,train
COc1nc2c(cc1C(=O)N1CCCC1c1c(C)noc1C)CCC2,train
Cc1cc(C)nc(N2CCCC2c2cc(CCO)[nH]n2)n1,train
CNc1cncc(C2CCCN2C(=O)Cc2cccnc2)n1,train
COc1cc(C#N)ccc1OC(=O)Cc1c[nH]c2ccccc12,train
CCSc1nnc(N2CCC(C)CC2)n1C1CC1,train
Cc1cc(C(=O)Nc2nc(-c3ccncc3)cs2)no1,train
CCN(Cc1ccccc1Cl)C(=O)NCCOC,train
Nc1cc(N2CCCC(COc3ccc(F)cc3)C2)ncn1,train
C#CCN(C(=O)c1cnc2onc(C)c2c1)C1CCCCC1,train
Cc1cc(NC(=O)c2ccc(C(F)(F)F)cc2)n(C)n1,train
CC1(C)COC(c2ccccc2)CN1Cc1cnc(C2CC2)s1,train
COC(=O)CC(NC(=O)C1CCCO1)c1ccccc1Cl,train
CNC(=O)C1CN(C(=O)c2coc3ccccc23)CCO1,train
Cc1ccc(NC(=O)NC(C)C(C)CO)cc1Cl,train
Cc1ncsc1COC(=O)c1cccnc1N1CCCCC1,train
Cn1cnnc1-c1ccccc1NC(=O)c1cc(F)cc(F)c1,train
OC(CCN1CCOCC1)c1ccc2[nH]ncc2c1,train
CCC(C(=O)OC)N1C(=O)C(C)Nc2cc(Cl)ccc21,train
CN(C)c1ccc(C#CCNC(=O)CNC(=O)c2ccccc2)cc1,train
Cc1ccc(O)c(NC(=O)c2cccc(OCc3cccnc3)c2)c1,train
CCCc1cc(C(=O)Nc2cccc(CN(C)C(C)=O)c2)[nH]n1,train
N#Cc1cccc(NC2C(=O)Nc3ccc(F)cc32)c1,train
COc1cccc(OC)c1OCC1CN(C(=O)C2CC2)CCO1,train
O=C(NC1CC(=O)c2sccc21)c1cccc(C(F)(F)F)c1,train
CNc1cc(-c2ccc(OC)c(C)c2C)nc(C)n1,train
CCOCCOc1ccccc1NC(=O)C1CCC1,train
COC(=O)c1cccc(Nc2nc(C(C)=O)cs2)c1,train
O=C(NCCn1cncn1)c1ccc(N2CCCC2)nn1,train
CCN(CCc1nccs1)S(=O)(=O)Cc1c(F)cccc1F,train
CC(C)(C)CC(C)(C)NC(=O)c1cnc(C(C)(C)C)nc1N,train
Cn1nc(C(=O)NCCc2ccccc2)c2c1-c1ccccc1SC2,train
COC(C)C(=O)Nc1cc(C(C)C)c(O)cc1C,train
COc1cncc(C(=O)Nc2ccc(Cl)cc2C)c1,train
CC(C)CCN(C)C(=O)CCC(=O)c1cccs1,train
CC(O)CNC(=O)C1CNCc2cc(C(C)(C)C)ccc21,train
Cc1cc(NCCc2cc(=O)[nH]c(C)n2)n2nc(C)c(C)c2n1,train
O=C(CCc1ccccc1O)N1CCCC(CO)C1,train
CC(C)C(C)NC(=O)CS(=O)(=O)c1ccccn1,train
CCOc1ccc(-c2nc(CC(=O)N(C)CCC#N)cs2)cc1,train
Cc1nonc1NC(=O)c1ccccc1OC(F)F,train
C=CCCNc1ccc(C(=O)N2CCOCC2)c(Cl)c1,train
N#Cc1ccc(OCCNc2ccc(Cl)cc2C(N)=O)cc1,train
NC(=O)NCCCCC(=O)N1CC=C(c2ccccc2Cl)CC1,train
COc1ccc(CNC(=O)C(NC(C)=O)C(C)C)cc1OC,train
OCCCN1CCOC(c2ccc(C(F)(F)F)cc2)C1,train
O=C(Nc1ncccn1)C1(S(=O)(=O)c2ccccc2)CCCC1,train
CCc1noc(C)c1C(=O)OCC(=O)Nc1ccc(NC(C)=O)cc1,train
Cc1cccc2c(NCCNC(=O)N(C)C)ncnc12,train
CCc1nc(C)c(C(C)OC(=O)c2cnn(C(C)(C)C)c2)s1,train
Cc1noc(COC(=O)c2occc2CSc2ccccc2)n1,train
NC(=O)C1CN(Cc2cccc3cn[nH]c23)CCO1,train
O=C(Nc1nnc(-c2ccsc2)s1)C1CC2CCC1O2,train
Cc1cc(C)n(CC2CCN(C(=O)c3scnc3C3CC3)CC2)n1,train
COC(=O)c1ccccc1NC(=O)c1ccc2snnc2c1,train
CCC1c2ccccc2CCN1C(=O)CN1CCCOC1=O,train
O=C(CCCC(=O)N1CCCS1(=O)=O)c1ccc(F)cc1,train
Cc1ccc2ncc(C(=O)N3CCC(COCc4ccccc4)C3)n2c1,train
Cc1cc(CN(Cc2cccnc2)CC2CCCO2)ccc1F,train
Cc1csc2nc(CN3CCSc4ccccc43)cc(=O)n12,train
Cc1cc(CC(=O)NC(C)c2cn(-c3ccccc3)nn2)n[nH]1,train
Cc1nn(C)c2nc(N3CCCN(C(=O)C4CCCO4)CC3)sc12,train
CCn1nc(C)c(C(=O)N2CCc3ccccc3C2)c1C,train
Cc1nc(CNC(=O)CCSc2ccccn2)oc1C,train
COCCOc1ccc(NC(=O)N(C)C2CCCCCC2)cn1,train
O=C(Nc1cc(F)ccc1F)c1cncn1-c1ccccc1,train
O=C(Cc1c(F)cccc1Cl)Nc1ccccc1O,train
Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)Nc1ccc(C(N)=O)cc1,train
O=C1CCC(C(=O)Nc2ccc(OCC(F)(F)F)nc2)CN1,train
CCN(Cc1ccoc1)C(=O)C(C)Sc1ccccn1,train
CCOC(=O)CN(C)C(=O)CSc1ccc(C)cc1,train
CCC(Sc1ncnc2c1nnn2-c1ccc(F)cc1)C(=O)OC,train
O=C1CCCCN1c1ccc(S(=O)(=O)NCc2ccccn2)cc1,train
Cc1ccc2cc3cc(C(=O)NC(C)C)oc3nc2c1,train
CCC(OC(=O)CCC(=O)N1CCOCC1)c1ccc(F)cc1,train
C=CCNC(=O)Nc1ccc(NC(=O)Cc2ccccc2OC)cc1,train
O=C(NCc1ccccc1Cl)c1nnc(-c2ccccc2)o1,train
CN1CCN(C(=O)c2ccnc(-c3cccc(N(C)C)c3)c2)CC1,train
CCOc1ccc(C)cc1S(=O)(=O)N1CCN(C(C)=O)CC1,train
Cc1cc(NC(=O)COc2ccc(Cl)cc2Cl)n(C)n1,train
COc1ccccc1OCc1nc2c3c(C)c(C)oc3ncn2n1,train
Cn1cc(C(=O)N2CCOC3(CCCC3)C2)c(C(C)(C)C)n1,train
Cc1cccc(C(C)CNC(=O)c2ccoc2C)c1,train
Cc1ccccc1OCC1CN(C(=O)c2ccco2)CCO1,train
O=C(Nc1cnn(-c2ccccc2F)c1)c1cn(-c2ccccc2)nn1,train
Cc1cccc2sc(C(=O)NCc3ccccc3)nc12,train
Cc1ccc(CCN2CC(C(=O)NCc3cccnc3)CC2=O)cc1,train
Cc1nc2cc(C(=O)N(Cc3ccncc3)C3CCCCC3)ccc2[nH]1,train
COc1ccccc1-c1nc(C(=O)Nc2nc(C)cs2)cs1,train
Cc1cc(C)c(CCNC(=O)C(C)(C)NS(C)(=O)=O)c(C)c1,train
Cc1cc(CN(C)C(=O)NCC2(c3ccccc3)CCOCC2)no1,train
Cn1c(=O)[nH]c(=O)c2cc(C(=O)c3cc(F)ccc3O)cnc21,train
COc1ccc(C(C)NC(=O)N2CCC(C(N)=O)C2)c(OC)c1,train
O=C(COc1ccccc1F)NCCn1ccc(-c2ccccn2)n1,train
O=C(NC1CCCN(Cc2ccccc2)C1=O)N1CC2CCCC2C1,train
CCc1noc(C(C)S(=O)(=O)c2nc(-c3ccccc3)cs2)n1,train
O=C(c1ccccc1)N1CCCC(c2nnc(-c3ccccc3)o2)C1,train
O=C(Nc1ccc2c(c1)OCCO2)c1cn2c(n1)CCCC2,train
Cc1c(Cl)cccc1NCc1nccn1C(F)F,train
O=C(Cc1nc(CO)cs1)NC1CCCCC1,train
O=C(CSc1ccc(F)cc1)NCC(O)c1ccsc1,train
CCCNC(=O)CN(C)C(=O)CSc1nnc2n1CCCCC2,train
CC(=O)N1CC2CCC(C1)N(C(=O)c1ccc3[nH]c(C)nc3c1)C2,train
CC(C)c1ccc(C(=O)COc2ccc(C(N)=O)cc2)cc1,train
Cc1sc2ncn(CCC(=O)Nc3ccccn3)c(=O)c2c1C,train
Cc1nn(CC(=O)NC(C)C)c(=O)c2cc3cc(F)ccc3n12,train
COC(=O)CN1CCc2nc(NC(C)=O)sc2C1,train
Cc1cc(Cl)c2oc(C(=O)N(C)Cc3cnccn3)c(C)c2c1,train
Cc1cc(O)c2cc(C(=O)Nc3cccnc3)ccc2n1,train
NC(=O)c1ccc(F)c(NCc2ccccc2Br)c1,train
Cc1ccc(-n2nnc(C(=O)NCc3ccncc3)c2C)cc1C,train
Cc1ccc2c(CC(=O)Nc3c(C)n[nH]c3C)coc2c1C,train
COCCNC(=O)NCC(=O)NC(C)c1ccc(C)c(C)c1,train
Cc1ccccc1NC(=O)CSc1nccn1C,train
CC(=O)N(C)CC(=O)N(CC(N)=O)C1CCCC1,train
Cc1cc(C(=O)N2CCN(c3cc(F)ccc3F)CC2)[nH]n1,train
COc1ccc(CC(=O)c2ccsc2)cc1F,train
Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2C(C)C)c1,train
CSc1ccccc1NC(=O)CN(C)C(=O)c1cc(C)c(C)s1,train
Cc1ccc(NC(=O)Cc2nc3scc(C(C)C)c3c(=O)[nH]2)cc1,train
Cc1ccc(C)c(S(=O)(=O)N(C)Cc2ccc3c(c2)OCCO3)c1,train
Cc1cccc(OC(C)C(=O)OCc2ccccn2)c1,train
COCc1ccc(C(=O)Nc2ccc(C#N)c(Cl)c2)cc1,train
CC(=O)Nc1cccc(C(=O)NC2C3CC4CC(C3)CC2C4)c1,train
COc1nn(C)c2c1CCCN(S(=O)(=O)c1cccc(F)c1)C2,train
CN(C)C(=O)C1(C)CN(Cc2ccnc(N3CCCC3)n2)CCO1,train
CC(C)(C)CCC(=O)Oc1ccc(C(=O)N2CCCC2)cc1,train
COC(=O)c1ccc(C(=O)Nc2cccc(-c3cc[nH]n3)c2)cc1,train
NC(=O)c1ccccc1OCc1csc(C2CCCC2)n1,train
CC1CN(C(=O)c2ccnc(F)c2)c2cc(Cl)ccc2O1,train
Cc1cc(C)c(NC(=O)CN(C)S(C)(=O)=O)c(C)c1,train
Cc1noc(CNC(=O)Nc2ccc(C(F)(F)F)cc2)n1,train
C#CCN1CCN(CC(=O)NCCOc2cccc(C)c2)CC1,train
Nc1ncccc1COc1c(Cl)cccc1Cl,train
O=C1CCc2cc(OC(=O)C3CC3c3ccccc3F)ccc2N1,train
CN(C(=O)C1CC(=O)Nc2cc(F)ccc21)c1ccc(F)cc1,train
O=C(CNC(=O)Nc1cccnc1)Nc1ccc(F)cc1,train
CCC(CC)N(C)C(=O)NCCCc1cn[nH]c1C,train
CC(=O)Nc1cccc(NCc2ccc(C(=O)N3CCCC3)cc2)c1,train
Cc1ccc(Br)cc1-c1cc(N)[nH]n1,train
CCn1c(C)ccc(C(=O)N2CC(c3ccncc3)C2)c1=O,train
COCCS(=O)(=O)N(C)CC(=O)Nc1cc(C)on1,train
Cc1sc2ncnc(OCC(=O)c3cc(C)n(C)c3C)c2c1C,train
C=CCNS(=O)(=O)c1ccc(OC)c(Cl)c1Cl,train
CCN1C(=O)COc2ccc(-c3cc(CO)on3)cc21,train
O=C(Nc1cccc(-c2ccn[nH]2)c1)c1ccncc1,train
Cc1nc(CNC(=O)CCSc2ccccn2)c(C)s1,train
CC(C)CCOC1CCCCC1NC(=O)c1ccc(=O)n(C)n1,train
COC(=O)CCCC(=O)Oc1c(C)cccc1C,train
O=C(CCc1nc2ccccc2[nH]1)N1CCC(c2ccncc2)CC1,train
Cc1nc(C)c(C(=O)NC2CCN(c3nccs3)CC2)s1,train
CC(=O)c1ccc(C)n(Cc2ccc(C)cc2)c1=O,train
O=C(NCCc1nc2ccccc2[nH]1)c1ccccc1C(F)(F)F,train
CCCCn1c(-c2cc(C)ccc2OC)ccc(CO)c1=O,train
N#CCCN(CCN1CCOCC1)C(=O)c1ccc[nH]1,train
O=c1oc2cc(OS(=O)(=O)c3ccccc3)c(Cl)cc2s1,train
c1ccc(-n2nc(C3CC3)nc2C(Cc2c[nH]cn2)n2cccc2)cc1,train
CCOC(CCNC(=O)N1CCOCC1C1CC1)C1CCCC1,train
COc1ccccc1NC(=O)NC1CCN(c2ccc(F)cc2)C1=O,train
CNC(=O)c1ccc(NC(=O)c2cccc(C)c2C)cc1Cl,train
CCCCCC(O)c1cc2[nH]c(=O)[nH]c2cc1Br,train
COc1cccc(C(=O)OCC(=O)Nc2cc(C)ccc2C)c1O,train
C#Cc1cccc(NC(=O)CNC(=O)c2ccc(OC)cc2)c1,train
CC(C)(C)N(Cc1cccc(F)c1)C(=O)CSc1ncn[nH]1,train
CCc1ccc2nc(C)cc(C(=O)NC(C)c3ncc[nH]3)c2c1,train
Cc1cc(N)ccc1NC(=O)CCOC(C)c1ccccc1,train
COc1ccc(-c2nnc3ccccc3n2)cc1N,train
CCCn1nc(NC(=O)c2ccncc2)c2cc3cc(C)ccc3nc21,train
CC1CCCC(C(=O)N2CCCC(c3nccs3)C2)C1,train
Cc1ccc(NC(=O)NCc2ccc(F)cc2)cc1C(=O)NC(C)C,train
Cn1cccc1C(=O)OCc1nnc(-c2ccccc2)o1,train
O=C(CCn1ncc2cc(Cl)ccc21)NCc1cccnc1,train
Cc1cc(C)n(CC(=O)Nc2ccc(N3CCCC3)nc2)n1,train
O=c1[nH]c(=O)n(COCCO)cc1C(F)(F)F,train
CC(C)CNC(=O)c1nc2ccc(O)cc2s1,train
Cc1nc(C2(NC(=O)c3cc4cc(Cl)ccc4[nH]3)CCCC2)no1,train
Cc1ccc2c(c1)SC(C(=O)N(C)CC(=O)NCc1ccco1)C2,train
Cc1ncc2c(n1)CCN(C(=O)NC1CCc3ccccc31)C2,train
Cn1cccc1C(O)CNC(=O)Nc1ccc(F)cc1,train
CC(C)(C(=O)NCc1csc(=O)[nH]1)C1CCCC1,train
O=C(NCCc1ccc(-n2cccn2)cc1)NCC1CCCC1O,train
Cc1cc(C(=O)Nc2nc(-c3ccc4c(c3)OCO4)cs2)n(C)n1,train
Cc1ccc(CS(=O)(=O)Nc2ccc3c(c2)CC(=O)N3C)cc1,train
Cc1n[nH]c(C)c1CCOC(=O)c1cccc2c1oc(=O)n2C,train
Cn1cc(N2CCC3CN(c4cnccn4)CC3C2=O)cn1,train
CC1Oc2ccc(NC(=O)C3CCC(=O)N3)cc2NC1=O,train
COCc1nnc(NC(=O)CCc2ccc(-n3cnnn3)cc2)s1,train
Cc1cccc(C(C)NCCc2c(C)nn(C)c2C)c1,train
O=C(Nc1ccc(Cl)cn1)C1CCCN(Cc2cncs2)C1,train
CCC(C)NC(C#N)c1cc(Br)ccc1OC,train
Nc1cc(C(=O)NC2CC2)ccc1OCCCc1ccccc1,train
CCCOc1cn(-c2ccccc2)nc1C(=O)NCc1cccnc1,train
Cc1cc(NC(=O)CN2CCN(CCn3ccnc3)CC2)no1,train
O=C1NCCNC1c1ccc(O)c(Br)c1,train
O=C(CCNC(=O)C12CC3CC(CC(C3)C1)C2)NCc1ccccc1,train
Cc1c(C=c2sc(=CC(=O)C(C)(C)C)[nH]c2=O)cc(C#N)n1C,train
CC1CN(Cc2ccc(C(=O)N(C)C)[nH]2)CC(c2ccc(F)cc2)O1,train
Cn1cc(C(=O)NC2CCCC(C(F)(F)F)C2)cn1,train
CC(C)c1ccc2c(c1)CNCC2C(=O)N1CCCCC1,train
CCOC1CCCN(C(=O)Nc2ccc3nc(C)oc3c2)C1,train
Cc1ccc(-c2nc(CCO)n(Cc3ccc(F)cc3)n2)o1,train
Cc1ccccc1OCC(=O)NCCc1nc(-c2ccccc2)no1,train
Nc1cnc(-c2cccc(Cl)c2Cl)c(N)n1,train
Cc1ccn2c(=O)c(C(=O)NC3(C#N)CCCC3)cnc2c1,train
COC(=O)CN(C(C)C)S(=O)(=O)c1c(C)cc(C)cc1C,train
Cn1cc(CCCO)c2cccc(Br)c21,train
COc1ccc2[nH]cc(CNc3ncccn3)c2c1,train
CC(C(=O)Nc1ccn(CCc2ccncc2)n1)c1ccsc1,train
Cn1nc(C(=O)NC(CC(F)(F)F)c2ccccc2)ccc1=O,train
O=C1CCC(COC(=O)CCSc2nc3ccccc3s2)N1,train
CC(=O)C1(c2cccc3ccccc23)CCCCC1,train
Cc1ccc(C(C)NC(=O)c2n[nH]c3ccccc23)s1,train
CC(NC(=O)c1cnccn1)C(=O)N1CCCCC1,train
CCCC(C)NC(=O)Nc1cc(S(=O)(=O)CC)ccc1O,train
COc1ccc(-c2cn[nH]c(=O)c2CC#N)cc1F,train
FC(F)(F)c1nc(N2CCC3(CCOC3)C2)c2nc[nH]c2n1,train
COc1n[nH]c(-c2conc2C)c1Br,train
N#Cc1ccnc(SCC(=O)c2ccc(OC(F)F)cc2)c1,train
COc1ccc(C(=O)c2ccc(N3CCCC3)o2)cc1,train
CC1CCCN(C(=O)CC2CSc3nc4c(c(=O)n32)CCCC4)C1,train
CC(=O)c1nnn(Cc2cccc3ccccc23)c1C,train
NC(=O)c1ccc(NCc2nc(Cc3ccccc3)no2)cc1,train
CCOc1ccc(CNC(=O)c2cccc(OC)c2F)cc1C,train
COCCC(=O)N1CCC(NS(C)(=O)=O)C1Cc1ccncc1,train
CC1CCCCC1NC(=O)c1ccc(-c2ccccn2)nc1N,train
CCN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)c1cccc(Cl)c1,train
Cn1c(C2CC2)nc2cc(NC(=O)c3c(F)cccc3F)ccc21,train
Cc1nc(C(C)C)c(C(=O)N2CCOCC2)s1,train
COc1cccc2c1Oc1nn(-c3ccccc3)c(N)c1C2,train
CCCC(NC(=O)c1cc(C(C)=O)c[nH]1)c1nnc2ccccn12,train
CC1CN(C(C)C(=O)N(C)CC2COc3ccccc3O2)CC(C)O1,train
Cc1csc(CCNC(=O)N2CCC(n3cccc3)CC2)n1,train
CCOc1ccc(-n2ncc(C(=O)NCC(F)(F)F)c2C)nn1,train
CN(C(C#N)c1cccc(Br)c1)S(C)(=O)=O,train
COc1ccc(S(=O)(=O)Nc2nc3ccc(F)cc3s2)cc1,train
CCN1CC(C(=O)NCCc2ccc(F)cc2)CC1=O,train
CC(=O)NC1CCCN(C(=O)c2ccc3cc[nH]c3c2)C1,train
CN(CC(=O)NCc1ccnc(OC2CCC2)c1)c1ccccc1,train
COCc1ccccc1CNC(=O)CNS(C)(=O)=O,train
